Fold,Accuracy,Kappa,N_Samples
1,0.7241379310344828,0.4476190476190476,29
2,0.6896551724137931,0.3800475059382423,29
3,0.896551724137931,0.7943262411347518,29
4,0.9310344827586207,0.861244019138756,29
5,0.7857142857142857,0.5714285714285714,28
