Fold,Accuracy,Kappa,N_Samples
1,0.8275862068965517,0.6555819477434679,29
2,0.6896551724137931,0.3770883054892602,29
3,0.7931034482758621,0.5857142857142856,29
4,0.7931034482758621,0.5896226415094339,29
5,0.75,0.5,28
