Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.517814726840855
2,0.896551724137931,0.7933491686460807
3,0.896551724137931,0.7923627684964201
4,0.9310344827586207,0.861244019138756
5,0.8928571428571429,0.7857142857142857
