Fold,Test_Accuracy,Test_Kappa
1,0.896551724137931,0.7943262411347518
2,0.8275862068965517,0.6522781774580335
3,0.7931034482758621,0.5817307692307692
4,0.6551724137931034,0.3127962085308057
5,0.9285714285714286,0.8571428571428572
