Fold,Test_Accuracy,Test_Kappa
1,0.6896551724137931,0.3829787234042552
2,0.7586206896551724,0.5223529411764706
3,0.8620689655172413,0.7238095238095238
4,0.7931034482758621,0.5857142857142856
5,0.8571428571428571,0.7142857142857143
