Fold,Accuracy,Kappa,N_Samples
1,0.6206896551724138,0.24228028503562948,29
2,0.7586206896551724,0.5084745762711864,29
3,0.5517241379310345,0.09592326139088736,29
4,0.6206896551724138,0.24228028503562948,29
5,0.8571428571428571,0.7142857142857143,28
