Fold,Test_Accuracy,Test_Kappa
1,0.8275862068965517,0.6539379474940334
2,0.7241379310344828,0.4476190476190476
3,0.7241379310344828,0.444976076555024
4,0.7931034482758621,0.5857142857142856
5,0.7857142857142857,0.5714285714285714
