Fold,Accuracy,Kappa,N_Samples
1,0.4722222222222222,-0.05555555555555558,216
2,0.49074074074074076,-0.0185185185185186,216
3,0.44907407407407407,-0.10185185185185186,216
4,0.5046296296296297,0.0092592592592593,216
5,0.49537037037037035,-0.0092592592592593,216
