Fold,Accuracy,Kappa,N_Samples
1,0.5,0.0,184
2,0.42391304347826086,-0.15217391304347827,184
3,0.5271739130434783,0.05434782608695654,184
4,0.5,0.0,184
5,0.483695652173913,-0.032608695652173836,184
