Fold,Test_Accuracy,Test_Kappa
1,0.5277777777777778,0.05555555555555558
2,0.49074074074074076,-0.0185185185185186
3,0.5092592592592593,0.01851851851851849
4,0.5370370370370371,0.07407407407407407
5,0.4351851851851852,-0.12962962962962954
