Fold,Test_Accuracy,Test_Kappa
1,0.5104166666666666,0.02083333333333337
2,0.515625,0.03125
3,0.5052083333333334,0.01041666666666663
4,0.4739583333333333,-0.05208333333333326
5,0.5104166666666666,0.02083333333333337
