Fold,Accuracy,Kappa,N_Samples
1,0.5065104166666666,0.01302083333333337,768
2,0.5052083333333334,0.01041666666666663,768
3,0.5169270833333334,0.03385416666666663,768
4,0.5364583333333334,0.07291666666666663,768
5,0.5338541666666666,0.06770833333333337,768
