Fold,Accuracy,Kappa,N_Samples
1,0.5264423076923077,0.05288461538461542,832
2,0.5060096153846154,0.012019230769230727,832
3,0.5144230769230769,0.028846153846153855,832
4,0.5348557692307693,0.06971153846153844,832
5,0.5288461538461539,0.05769230769230771,832
