Fold,Train_Accuracy,Train_Kappa
1,0.6509433962264151,0.30188679245283023
2,0.6591981132075472,0.31839622641509435
3,0.652122641509434,0.3042452830188679
4,0.6580188679245284,0.3160377358490566
5,0.6556603773584906,0.3113207547169812
