Fold,Train_Accuracy,Train_Kappa
1,0.5817307692307693,0.16346153846153844
2,0.5697115384615384,0.13942307692307687
3,0.5673076923076923,0.13461538461538458
4,0.5600961538461539,0.12019230769230771
5,0.5685096153846154,0.13701923076923073
