Fold,Accuracy,Kappa,N_Samples
1,0.5012019230769231,0.0024038461538461453,832
2,0.5,0.0,832
3,0.49158653846153844,-0.016826923076923128,832
4,0.5,0.0,832
5,0.5168269230769231,0.033653846153846145,832
