Fold,Test_Accuracy,Test_Kappa
1,0.6206896551724138,0.24941176470588233
2,0.6896551724137931,0.37410071942446044
3,0.7241379310344828,0.4476190476190476
4,0.6896551724137931,0.3800475059382423
5,0.6071428571428571,0.2142857142857143
