Fold,Test_Accuracy,Test_Kappa
1,0.6551724137931034,0.30952380952380953
2,0.3793103448275862,-0.21962616822429926
3,0.5172413793103449,0.04694835680751175
4,0.41379310344827586,-0.1545667447306791
5,0.6428571428571429,0.2857142857142857
