Fold,Accuracy,Kappa,N_Samples
1,0.3793103448275862,-0.2548076923076923,29
2,0.5862068965517241,0.17924528301886788,29
3,0.3103448275862069,-0.36150234741784026,29
4,0.4482758620689655,-0.0995260663507107,29
5,0.4642857142857143,-0.0714285714285714,28
