Fold,Accuracy,Kappa,N_Samples
1,0.5172413793103449,0.03791469194312802,29
2,0.41379310344827586,-0.1766109785202863,29
3,0.6896551724137931,0.3800475059382423,29
4,0.5517241379310345,0.0915662650602409,29
5,0.5714285714285714,0.1428571428571429,28
