Fold,Test_Accuracy,Test_Kappa
1,0.4482758620689655,-0.10476190476190483
2,0.6551724137931034,0.30952380952380953
3,0.5517241379310345,0.10874704491725762
4,0.5862068965517241,0.17142857142857137
5,0.5714285714285714,0.1428571428571429
