Fold,Test_Accuracy,Test_Kappa
1,0.5862068965517241,0.16746411483253598
2,0.5172413793103449,0.033333333333333326
3,0.5862068965517241,0.16746411483253598
4,0.5862068965517241,0.17535545023696686
5,0.6785714285714286,0.3571428571428571
