Fold,Accuracy,Kappa,N_Samples
1,0.4827586206896552,-0.0532687651331718,29
2,0.6206896551724138,0.23866348448687358,29
3,0.5862068965517241,0.16746411483253598,29
4,0.5862068965517241,0.16746411483253598,29
5,0.42857142857142855,-0.1428571428571428,28
