Fold,Test_Accuracy,Test_Kappa
1,0.5144230769230769,0.028846153846153855
2,0.5192307692307693,0.038461538461538436
3,0.5,0.0
4,0.4951923076923077,-0.009615384615384581
5,0.5721153846153846,0.14423076923076927
