Fold,Test_Accuracy,Test_Kappa
1,0.5364583333333334,0.07291666666666663
2,0.609375,0.21875
3,0.5572916666666666,0.11458333333333337
4,0.5729166666666666,0.14583333333333337
5,0.578125,0.15625
