Fold,Test_Accuracy,Test_Kappa
1,0.5961538461538461,0.1923076923076923
2,0.6490384615384616,0.29807692307692313
3,0.6009615384615384,0.20192307692307687
4,0.6490384615384616,0.29807692307692313
5,0.5721153846153846,0.14423076923076927
