Fold,Accuracy,Kappa,N_Samples
1,0.5416666666666666,0.08333333333333337,192
2,0.53125,0.0625,192
3,0.5,0.0,192
4,0.4947916666666667,-0.01041666666666674,192
5,0.5104166666666666,0.02083333333333337,192
