Fold,Test_Accuracy,Test_Kappa
1,0.6839622641509434,0.3679245283018868
2,0.6509433962264151,0.30188679245283023
3,0.6320754716981132,0.26415094339622647
4,0.6179245283018868,0.23584905660377353
5,0.6509433962264151,0.30188679245283023
