Fold,Accuracy,Kappa,N_Samples
1,0.5384615384615384,0.07692307692307687,208
2,0.5913461538461539,0.1826923076923077,208
3,0.5528846153846154,0.10576923076923073,208
4,0.5528846153846154,0.10576923076923073,208
5,0.5432692307692307,0.08653846153846156,208
