Fold,Accuracy,Kappa,N_Samples
1,0.5,0.0,148
2,0.46621621621621623,-0.06756756756756754,148
3,0.5135135135135135,0.027027027027026973,148
4,0.5,0.0,148
5,0.5675675675675675,0.1351351351351351,148
