Fold,Test_Accuracy,Test_Kappa
1,0.5336538461538461,0.06730769230769229
2,0.5721153846153846,0.14423076923076927
3,0.5817307692307693,0.16346153846153844
4,0.6057692307692307,0.21153846153846156
5,0.5769230769230769,0.15384615384615385
