Fold,Test_Accuracy,Test_Kappa
1,0.6009615384615384,0.20192307692307687
2,0.5576923076923077,0.11538461538461542
3,0.5817307692307693,0.16346153846153844
4,0.5721153846153846,0.14423076923076927
5,0.5288461538461539,0.05769230769230771
