Fold,Test_Accuracy,Test_Kappa
1,0.6650943396226415,0.33018867924528306
2,0.5990566037735849,0.19811320754716977
3,0.6509433962264151,0.30188679245283023
4,0.6226415094339622,0.24528301886792447
5,0.6745283018867925,0.34905660377358494
