Fold,Test_Accuracy,Test_Kappa
1,0.5144230769230769,0.028846153846153855
2,0.5528846153846154,0.10576923076923073
3,0.6009615384615384,0.20192307692307687
4,0.6057692307692307,0.21153846153846156
5,0.5528846153846154,0.10576923076923073
