Fold,Test_Accuracy,Test_Kappa
1,0.5192307692307693,0.038461538461538436
2,0.5048076923076923,0.009615384615384581
3,0.4951923076923077,-0.009615384615384581
4,0.5336538461538461,0.06730769230769229
5,0.5865384615384616,0.17307692307692313
