Fold,Test_Accuracy,Test_Kappa
1,0.6698113207547169,0.339622641509434
2,0.6084905660377359,0.21698113207547165
3,0.5660377358490566,0.13207547169811318
4,0.5943396226415094,0.18867924528301883
5,0.6556603773584906,0.3113207547169812
