Fold,Accuracy,Kappa,N_Samples
1,0.5424528301886793,0.08490566037735847,212
2,0.5235849056603774,0.047169811320754707,212
3,0.5801886792452831,0.160377358490566,212
4,0.5330188679245284,0.06603773584905659,212
5,0.5849056603773585,0.16981132075471694,212
