Fold,Test_Accuracy,Test_Kappa
1,0.6057692307692307,0.21153846153846156
2,0.5913461538461539,0.1826923076923077
3,0.5961538461538461,0.1923076923076923
4,0.6009615384615384,0.20192307692307687
5,0.5625,0.125
