Fold,Accuracy,Kappa,N_Samples
1,0.43243243243243246,-0.1351351351351351,148
2,0.4797297297297297,-0.04054054054054057,148
3,0.5675675675675675,0.1351351351351351,148
4,0.5,0.0,148
5,0.5743243243243243,0.14864864864864868,148
