Fold,Test_Accuracy,Test_Kappa
1,0.5879629629629629,0.17592592592592593
2,0.6111111111111112,0.2222222222222222
3,0.6064814814814815,0.2129629629629629
4,0.5833333333333334,0.16666666666666663
5,0.5277777777777778,0.05555555555555558
