Fold,Test_Accuracy,Test_Kappa
1,0.5048076923076923,0.009615384615384581
2,0.5769230769230769,0.15384615384615385
3,0.5673076923076923,0.13461538461538458
4,0.5336538461538461,0.06730769230769229
5,0.5865384615384616,0.17307692307692313
