Fold,Test_Accuracy,Test_Kappa
1,0.5721153846153846,0.14423076923076927
2,0.5096153846153846,0.019230769230769273
3,0.5192307692307693,0.038461538461538436
4,0.5865384615384616,0.17307692307692313
5,0.5192307692307693,0.038461538461538436
