Fold,Test_Accuracy,Test_Kappa
1,0.660377358490566,0.3207547169811321
2,0.6084905660377359,0.21698113207547165
3,0.6273584905660378,0.2547169811320755
4,0.6226415094339622,0.24528301886792447
5,0.6367924528301887,0.2735849056603774
