Fold,Test_Accuracy,Test_Kappa
1,0.6490384615384616,0.29807692307692313
2,0.6586538461538461,0.3173076923076923
3,0.6586538461538461,0.3173076923076923
4,0.6442307692307693,0.28846153846153844
5,0.5865384615384616,0.17307692307692313
