Fold,Train_Accuracy,Train_Kappa
1,0.5961538461538461,0.1923076923076923
2,0.6141826923076923,0.22836538461538458
3,0.5997596153846154,0.19951923076923073
4,0.5949519230769231,0.18990384615384615
5,0.5997596153846154,0.19951923076923073
