Fold,Train_Accuracy,Train_Kappa
1,0.5456730769230769,0.09134615384615385
2,0.5252403846153846,0.050480769230769273
3,0.5264423076923077,0.05288461538461542
4,0.5372596153846154,0.07451923076923073
5,0.5324519230769231,0.06490384615384615
