Fold,Train_Accuracy,Train_Kappa
1,0.5829326923076923,0.16586538461538458
2,0.5949519230769231,0.18990384615384615
3,0.5805288461538461,0.1610576923076923
4,0.5877403846153846,0.17548076923076927
5,0.5877403846153846,0.17548076923076927
