Fold,Accuracy,Kappa,N_Samples
1,0.5236486486486487,0.04729729729729726,592
2,0.535472972972973,0.07094594594594594,592
3,0.5253378378378378,0.05067567567567566,592
4,0.5388513513513513,0.07770270270270274,592
5,0.5472972972972973,0.09459459459459463,592
