Fold,Train_Accuracy,Train_Kappa
1,0.6509433962264151,0.30188679245283023
2,0.6556603773584906,0.3113207547169812
3,0.6462264150943396,0.2924528301886793
4,0.6674528301886793,0.33490566037735847
5,0.6474056603773585,0.29481132075471694
