Fold,Train_Accuracy,Train_Kappa
1,0.6069711538461539,0.2139423076923077
2,0.6105769230769231,0.22115384615384615
3,0.6189903846153846,0.23798076923076927
4,0.6141826923076923,0.22836538461538458
5,0.6201923076923077,0.24038461538461542
