Fold,Accuracy,Kappa,N_Samples
1,0.5252403846153846,0.050480769230769273,832
2,0.5276442307692307,0.055288461538461564,832
3,0.5288461538461539,0.05769230769230771,832
4,0.5288461538461539,0.05769230769230771,832
5,0.5480769230769231,0.09615384615384615,832
