Fold,Train_Accuracy,Train_Kappa
1,0.6344339622641509,0.2688679245283019
2,0.6662735849056604,0.3325471698113207
3,0.6544811320754716,0.3089622641509434
4,0.6639150943396226,0.3278301886792453
5,0.660377358490566,0.3207547169811321
