Fold,Train_Accuracy,Train_Kappa
1,0.6695652173913044,0.3390804597701149
2,0.6521739130434783,0.3045055941941337
3,0.6782608695652174,0.3563757374073514
4,0.6173913043478261,0.23472474289171208
5,0.6724137931034483,0.3448275862068966
