Fold,Train_Accuracy,Train_Kappa
1,0.6086956521739131,0.2167398214015439
2,0.6608695652173913,0.3215852367266677
3,0.6608695652173913,0.32179041282322696
4,0.6521739130434783,0.3045055941941337
5,0.6637931034482759,0.3275862068965517
