Fold,Train_Accuracy,Train_Kappa
1,0.7130434782608696,0.42613034931196125
2,0.7565217391304347,0.5130066545674531
3,0.7652173913043478,0.5304702858006956
4,0.7217391304347827,0.4436044753553069
5,0.7586206896551724,0.5172413793103448
