Fold,Train_Accuracy,Train_Kappa
1,0.6434782608695652,0.2874414387184524
2,0.6695652173913044,0.33928031448442697
3,0.6608695652173913,0.3209689629068888
4,0.6608695652173913,0.32137993645029506
5,0.6551724137931034,0.31034482758620685
