Fold,Accuracy,Kappa,N_Samples
1,0.5739130434782609,0.1471166944150144,115
2,0.5826086956521739,0.16490166414523455,115
3,0.5652173913043478,0.12957917045110512,115
4,0.6,0.20018143332325367,115
5,0.5689655172413793,0.13793103448275867,116
