Fold,Accuracy,Kappa,N_Samples
1,0.5652173913043478,0.130631992742667,115
2,0.591304347826087,0.1826704975049146,115
3,0.5043478260869565,0.007570022710068236,115
4,0.5217391304347826,0.04268200393522026,115
5,0.603448275862069,0.2068965517241379,116
