Fold,Accuracy,Kappa,N_Samples
1,0.6260869565217392,0.2517778786503253,115
2,0.6434782608695652,0.28679473604598393,115
3,0.6173913043478261,0.23495615361354705,115
4,0.6347826086956522,0.2695099818511797,115
5,0.5948275862068966,0.18965517241379315,116
