Fold,Accuracy,Kappa,N_Samples
1,0.7739130434782608,0.5484747810329205,115
2,0.7478260869565218,0.4952323293476616,115
3,0.7391304347826086,0.4782214156079855,115
4,0.8,0.599788167650174,115
5,0.8793103448275862,0.7586206896551724,116
