Fold,Train_Accuracy,Train_Kappa
1,0.808695652173913,0.617130750605327
2,0.8347826086956521,0.6693902254501438
3,0.8695652173913043,0.7393078434335801
4,0.8434782608695652,0.6870275173873601
5,0.8879310344827587,0.7758620689655172
