Fold,Accuracy,Kappa,N_Samples
1,0.8521739130434782,0.7044595616024187,115
2,0.8347826086956521,0.6696900982615268,115
3,0.8173913043478261,0.6344785833207205,115
4,0.8521739130434782,0.7042807442141885,115
5,0.8189655172413793,0.6379310344827587,116
