Fold,Train_Accuracy,Train_Kappa
1,0.9478260869565217,0.895644283121597
2,0.9478260869565217,0.895644283121597
3,0.9217391304347826,0.843395369950068
4,0.9304347826086956,0.8608169440242057
5,0.9310344827586207,0.8620689655172413
