Fold,Train_Accuracy,Train_Kappa
1,0.9130434782608695,0.8261789600967352
2,0.9130434782608695,0.8261789600967352
3,0.9043478260869565,0.8085943410500832
4,0.9217391304347826,0.8433479642803088
5,0.853448275862069,0.7068965517241379
